Date,Month,Day,Year,Day of Week,Hour,Primary Type,Description,Crime Category
03/31/2020 12:10:00 PM,March,31,2020,Tuesday,12,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,Drug
03/31/2020 12:09:00 PM,March,31,2020,Tuesday,12,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 12:02:00 PM,March,31,2020,Tuesday,12,NARCOTICS,FOUND SUSPECT NARCOTICS,Drug
03/31/2020 12:00:00 PM,March,31,2020,Tuesday,12,CRIMINAL DAMAGE,TO VEHICLE,Property
03/31/2020 12:00:00 PM,March,31,2020,Tuesday,12,CRIMINAL DAMAGE,TO PROPERTY,Property
03/31/2020 12:00:00 PM,March,31,2020,Tuesday,12,CRIMINAL DAMAGE,TO VEHICLE,Property
03/31/2020 12:00:00 PM,March,31,2020,Tuesday,12,THEFT,FROM BUILDING,Property
03/31/2020 12:00:00 PM,March,31,2020,Tuesday,12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/31/2020 12:00:00 PM,March,31,2020,Tuesday,12,CRIMINAL DAMAGE,TO VEHICLE,Property
03/31/2020 12:00:00 PM,March,31,2020,Tuesday,12,THEFT,$500 AND UNDER,Property
03/31/2020 12:00:00 PM,March,31,2020,Tuesday,12,THEFT,OVER $500,Property
03/31/2020 12:00:00 PM,March,31,2020,Tuesday,12,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,Property
03/31/2020 12:00:00 PM,March,31,2020,Tuesday,12,CRIMINAL DAMAGE,TO PROPERTY,Property
03/31/2020 12:00:00 PM,March,31,2020,Tuesday,12,THEFT,$500 AND UNDER,Property
03/31/2020 12:00:00 PM,March,31,2020,Tuesday,12,CRIMINAL TRESPASS,TO VEHICLE,Property
03/31/2020 11:50:00 AM,March,31,2020,Tuesday,11,THEFT,OVER $500,Property
03/31/2020 11:45:00 AM,March,31,2020,Tuesday,11,THEFT,POCKET-PICKING,Property
03/31/2020 11:33:00 AM,March,31,2020,Tuesday,11,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/31/2020 11:30:00 AM,March,31,2020,Tuesday,11,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,Violent
03/31/2020 11:30:00 AM,March,31,2020,Tuesday,11,ASSAULT,SIMPLE,Violent
03/31/2020 11:30:00 AM,March,31,2020,Tuesday,11,THEFT,$500 AND UNDER,Property
03/31/2020 11:24:00 AM,March,31,2020,Tuesday,11,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/31/2020 11:05:00 AM,March,31,2020,Tuesday,11,THEFT,$500 AND UNDER,Property
03/31/2020 11:00:00 AM,March,31,2020,Tuesday,11,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 11:00:00 AM,March,31,2020,Tuesday,11,THEFT,RETAIL THEFT,Property
03/31/2020 11:00:00 AM,March,31,2020,Tuesday,11,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/31/2020 11:00:00 AM,March,31,2020,Tuesday,11,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/31/2020 11:00:00 AM,March,31,2020,Tuesday,11,THEFT,FROM BUILDING,Property
03/31/2020 10:57:00 AM,March,31,2020,Tuesday,10,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,Property
03/31/2020 10:37:00 AM,March,31,2020,Tuesday,10,CRIMINAL TRESPASS,TO VEHICLE,Property
03/31/2020 10:37:00 AM,March,31,2020,Tuesday,10,ROBBERY,ARMED - HANDGUN,Violent
03/31/2020 10:36:00 AM,March,31,2020,Tuesday,10,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/31/2020 10:30:00 AM,March,31,2020,Tuesday,10,OTHER OFFENSE,TELEPHONE THREAT,Other
03/31/2020 10:30:00 AM,March,31,2020,Tuesday,10,ASSAULT,SIMPLE,Violent
03/31/2020 10:17:00 AM,March,31,2020,Tuesday,10,CRIMINAL DAMAGE,TO PROPERTY,Property
03/31/2020 10:17:00 AM,March,31,2020,Tuesday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 10:15:00 AM,March,31,2020,Tuesday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 10:00:00 AM,March,31,2020,Tuesday,10,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,Property
03/31/2020 10:00:00 AM,March,31,2020,Tuesday,10,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/31/2020 10:00:00 AM,March,31,2020,Tuesday,10,THEFT,POCKET-PICKING,Property
03/31/2020 10:00:00 AM,March,31,2020,Tuesday,10,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/31/2020 9:59:00 AM,March,31,2020,Tuesday,9,THEFT,OVER $500,Property
03/31/2020 9:51:00 AM,March,31,2020,Tuesday,9,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 9:50:00 AM,March,31,2020,Tuesday,9,BATTERY,SIMPLE,Violent
03/31/2020 9:45:00 AM,March,31,2020,Tuesday,9,BURGLARY,FORCIBLE ENTRY,Property
03/31/2020 9:30:00 AM,March,31,2020,Tuesday,9,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 9:30:00 AM,March,31,2020,Tuesday,9,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 9:30:00 AM,March,31,2020,Tuesday,9,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 9:20:00 AM,March,31,2020,Tuesday,9,THEFT,$500 AND UNDER,Property
03/31/2020 9:20:00 AM,March,31,2020,Tuesday,9,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/31/2020 9:15:00 AM,March,31,2020,Tuesday,9,THEFT,OVER $500,Property
03/31/2020 9:10:00 AM,March,31,2020,Tuesday,9,THEFT,RETAIL THEFT,Property
03/31/2020 9:00:00 AM,March,31,2020,Tuesday,9,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/31/2020 9:00:00 AM,March,31,2020,Tuesday,9,THEFT,FROM BUILDING,Property
03/31/2020 9:00:00 AM,March,31,2020,Tuesday,9,INTIMIDATION,EXTORTION,Violent
03/31/2020 9:00:00 AM,March,31,2020,Tuesday,9,OTHER OFFENSE,OTHER VEHICLE OFFENSE,Other
03/31/2020 9:00:00 AM,March,31,2020,Tuesday,9,THEFT,OVER $500,Property
03/31/2020 9:00:00 AM,March,31,2020,Tuesday,9,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/31/2020 8:20:00 AM,March,31,2020,Tuesday,8,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",Violent
03/31/2020 8:00:00 AM,March,31,2020,Tuesday,8,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 8:00:00 AM,March,31,2020,Tuesday,8,THEFT,$500 AND UNDER,Property
03/31/2020 8:00:00 AM,March,31,2020,Tuesday,8,THEFT,FROM BUILDING,Property
03/31/2020 7:45:00 AM,March,31,2020,Tuesday,7,THEFT,OVER $500,Property
03/31/2020 7:30:00 AM,March,31,2020,Tuesday,7,THEFT,$500 AND UNDER,Property
03/31/2020 7:22:00 AM,March,31,2020,Tuesday,7,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 7:15:00 AM,March,31,2020,Tuesday,7,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 7:00:00 AM,March,31,2020,Tuesday,7,THEFT,$500 AND UNDER,Property
03/31/2020 7:00:00 AM,March,31,2020,Tuesday,7,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,Property
03/31/2020 7:00:00 AM,March,31,2020,Tuesday,7,CRIMINAL TRESPASS,TO VEHICLE,Property
03/31/2020 7:00:00 AM,March,31,2020,Tuesday,7,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 6:50:00 AM,March,31,2020,Tuesday,6,THEFT,$500 AND UNDER,Property
03/31/2020 6:17:00 AM,March,31,2020,Tuesday,6,THEFT,RETAIL THEFT,Property
03/31/2020 6:17:00 AM,March,31,2020,Tuesday,6,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 6:16:00 AM,March,31,2020,Tuesday,6,ROBBERY,ARMED - HANDGUN,Violent
03/31/2020 6:15:00 AM,March,31,2020,Tuesday,6,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 6:01:00 AM,March,31,2020,Tuesday,6,ASSAULT,SIMPLE,Violent
03/31/2020 6:00:00 AM,March,31,2020,Tuesday,6,HOMICIDE,FIRST DEGREE MURDER,Violent
03/31/2020 6:00:00 AM,March,31,2020,Tuesday,6,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 5:51:00 AM,March,31,2020,Tuesday,5,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,Public Order
03/31/2020 5:40:00 AM,March,31,2020,Tuesday,5,ASSAULT,SIMPLE,Violent
03/31/2020 5:35:00 AM,March,31,2020,Tuesday,5,BURGLARY,FORCIBLE ENTRY,Property
03/31/2020 5:20:00 AM,March,31,2020,Tuesday,5,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/31/2020 5:17:00 AM,March,31,2020,Tuesday,5,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 5:00:00 AM,March,31,2020,Tuesday,5,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/31/2020 5:00:00 AM,March,31,2020,Tuesday,5,CRIMINAL DAMAGE,TO VEHICLE,Property
03/31/2020 5:00:00 AM,March,31,2020,Tuesday,5,THEFT,OVER $500,Property
03/31/2020 4:26:00 AM,March,31,2020,Tuesday,4,BATTERY,SIMPLE,Violent
03/31/2020 4:26:00 AM,March,31,2020,Tuesday,4,BATTERY,SIMPLE,Violent
03/31/2020 4:15:00 AM,March,31,2020,Tuesday,4,THEFT,$500 AND UNDER,Property
03/31/2020 4:00:00 AM,March,31,2020,Tuesday,4,CRIMINAL DAMAGE,TO PROPERTY,Property
03/31/2020 4:00:00 AM,March,31,2020,Tuesday,4,STALKING,SIMPLE,Violent
03/31/2020 4:00:00 AM,March,31,2020,Tuesday,4,BURGLARY,FORCIBLE ENTRY,Property
03/31/2020 3:55:00 AM,March,31,2020,Tuesday,3,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 3:52:00 AM,March,31,2020,Tuesday,3,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 3:45:00 AM,March,31,2020,Tuesday,3,THEFT,$500 AND UNDER,Property
03/31/2020 3:44:00 AM,March,31,2020,Tuesday,3,THEFT,$500 AND UNDER,Property
03/31/2020 3:30:00 AM,March,31,2020,Tuesday,3,THEFT,$500 AND UNDER,Property
03/31/2020 3:30:00 AM,March,31,2020,Tuesday,3,BURGLARY,FORCIBLE ENTRY,Property
03/31/2020 3:25:00 AM,March,31,2020,Tuesday,3,CRIMINAL DAMAGE,TO PROPERTY,Property
03/31/2020 3:18:00 AM,March,31,2020,Tuesday,3,BATTERY,SIMPLE,Violent
03/31/2020 3:04:00 AM,March,31,2020,Tuesday,3,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/31/2020 3:00:00 AM,March,31,2020,Tuesday,3,THEFT,$500 AND UNDER,Property
03/31/2020 3:00:00 AM,March,31,2020,Tuesday,3,OTHER OFFENSE,OTHER VEHICLE OFFENSE,Other
03/31/2020 3:00:00 AM,March,31,2020,Tuesday,3,CRIMINAL DAMAGE,TO PROPERTY,Property
03/31/2020 2:50:00 AM,March,31,2020,Tuesday,2,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,Violent
03/31/2020 2:49:00 AM,March,31,2020,Tuesday,2,BURGLARY,UNLAWFUL ENTRY,Property
03/31/2020 2:46:00 AM,March,31,2020,Tuesday,2,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 2:30:00 AM,March,31,2020,Tuesday,2,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 2:30:00 AM,March,31,2020,Tuesday,2,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 2:30:00 AM,March,31,2020,Tuesday,2,ASSAULT,SIMPLE,Violent
03/31/2020 2:30:00 AM,March,31,2020,Tuesday,2,BATTERY,SIMPLE,Violent
03/31/2020 2:15:00 AM,March,31,2020,Tuesday,2,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",Violent
03/31/2020 2:00:00 AM,March,31,2020,Tuesday,2,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 2:00:00 AM,March,31,2020,Tuesday,2,THEFT,$500 AND UNDER,Property
03/31/2020 2:00:00 AM,March,31,2020,Tuesday,2,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 1:55:00 AM,March,31,2020,Tuesday,1,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 1:53:00 AM,March,31,2020,Tuesday,1,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,Violent
03/31/2020 1:50:00 AM,March,31,2020,Tuesday,1,CRIMINAL DAMAGE,TO PROPERTY,Property
03/31/2020 1:50:00 AM,March,31,2020,Tuesday,1,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 1:33:00 AM,March,31,2020,Tuesday,1,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,Violent
03/31/2020 1:30:00 AM,March,31,2020,Tuesday,1,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,Violent
03/31/2020 1:15:00 AM,March,31,2020,Tuesday,1,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 1:06:00 AM,March,31,2020,Tuesday,1,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,Violent
03/31/2020 1:00:00 AM,March,31,2020,Tuesday,1,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/31/2020 1:00:00 AM,March,31,2020,Tuesday,1,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/31/2020 12:51:00 AM,March,31,2020,Tuesday,0,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,Violent
03/31/2020 12:40:00 AM,March,31,2020,Tuesday,0,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,Violent
03/31/2020 12:38:00 AM,March,31,2020,Tuesday,0,ARSON,BY FIRE,Property
03/31/2020 12:34:00 AM,March,31,2020,Tuesday,0,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,Public Order
03/31/2020 12:31:00 AM,March,31,2020,Tuesday,0,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,Violent
03/31/2020 12:30:00 AM,March,31,2020,Tuesday,0,BATTERY,SIMPLE,Violent
03/31/2020 12:30:00 AM,March,31,2020,Tuesday,0,CRIMINAL DAMAGE,TO VEHICLE,Property
03/31/2020 12:30:00 AM,March,31,2020,Tuesday,0,CRIMINAL DAMAGE,TO PROPERTY,Property
03/31/2020 12:30:00 AM,March,31,2020,Tuesday,0,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/31/2020 12:29:00 AM,March,31,2020,Tuesday,0,BURGLARY,FORCIBLE ENTRY,Property
03/31/2020 12:28:00 AM,March,31,2020,Tuesday,0,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/31/2020 12:10:00 AM,March,31,2020,Tuesday,0,CRIMINAL DAMAGE,TO PROPERTY,Property
03/31/2020 12:09:00 AM,March,31,2020,Tuesday,0,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,Violent
03/31/2020 12:01:00 AM,March,31,2020,Tuesday,0,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/31/2020 12:01:00 AM,March,31,2020,Tuesday,0,CRIMINAL DAMAGE,TO VEHICLE,Property
03/31/2020 12:01:00 AM,March,31,2020,Tuesday,0,THEFT,$500 AND UNDER,Property
03/31/2020 12:00:00 AM,March,31,2020,Tuesday,0,OTHER OFFENSE,TELEPHONE THREAT,Other
03/31/2020 12:00:00 AM,March,31,2020,Tuesday,0,CRIMINAL DAMAGE,TO VEHICLE,Property
03/30/2020 11:55:00 PM,March,30,2020,Monday,23,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/30/2020 11:45:00 PM,March,30,2020,Monday,23,ROBBERY,ARMED - HANDGUN,Violent
03/30/2020 11:33:00 PM,March,30,2020,Monday,23,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,Public Order
03/30/2020 11:32:00 PM,March,30,2020,Monday,23,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,Public Order
03/30/2020 11:30:00 PM,March,30,2020,Monday,23,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,Violent
03/30/2020 11:30:00 PM,March,30,2020,Monday,23,THEFT,OVER $500,Property
03/30/2020 11:10:00 PM,March,30,2020,Monday,23,NARCOTICS,POSSESS - SYNTHETIC DRUGS,Drug
03/30/2020 11:01:00 PM,March,30,2020,Monday,23,CRIMINAL DAMAGE,TO PROPERTY,Property
03/30/2020 11:00:00 PM,March,30,2020,Monday,23,CRIMINAL DAMAGE,TO VEHICLE,Property
03/30/2020 11:00:00 PM,March,30,2020,Monday,23,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/30/2020 11:00:00 PM,March,30,2020,Monday,23,CRIMINAL DAMAGE,TO PROPERTY,Property
03/30/2020 11:00:00 PM,March,30,2020,Monday,23,THEFT,OVER $500,Property
03/30/2020 11:00:00 PM,March,30,2020,Monday,23,CRIMINAL DAMAGE,TO VEHICLE,Property
03/30/2020 11:00:00 PM,March,30,2020,Monday,23,CRIMINAL DAMAGE,TO PROPERTY,Property
03/30/2020 11:00:00 PM,March,30,2020,Monday,23,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,Violent
03/30/2020 11:00:00 PM,March,30,2020,Monday,23,THEFT,OVER $500,Property
03/30/2020 11:00:00 PM,March,30,2020,Monday,23,ROBBERY,ARMED - HANDGUN,Violent
03/30/2020 11:00:00 PM,March,30,2020,Monday,23,OTHER OFFENSE,HARASSMENT BY TELEPHONE,Other
03/30/2020 10:55:00 PM,March,30,2020,Monday,22,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",Violent
03/30/2020 10:46:00 PM,March,30,2020,Monday,22,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,Public Order
03/30/2020 10:35:00 PM,March,30,2020,Monday,22,CRIMINAL DAMAGE,TO PROPERTY,Property
03/30/2020 10:30:00 PM,March,30,2020,Monday,22,ROBBERY,ARMED - HANDGUN,Violent
03/30/2020 10:21:00 PM,March,30,2020,Monday,22,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/30/2020 10:20:00 PM,March,30,2020,Monday,22,CRIMINAL DAMAGE,TO PROPERTY,Property
03/30/2020 10:18:00 PM,March,30,2020,Monday,22,BATTERY,SIMPLE,Violent
03/30/2020 10:17:00 PM,March,30,2020,Monday,22,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,Public Order
03/30/2020 10:15:00 PM,March,30,2020,Monday,22,THEFT,RETAIL THEFT,Property
03/30/2020 10:05:00 PM,March,30,2020,Monday,22,ASSAULT,SIMPLE,Violent
03/30/2020 10:04:00 PM,March,30,2020,Monday,22,OTHER OFFENSE,TELEPHONE THREAT,Other
03/30/2020 10:00:00 PM,March,30,2020,Monday,22,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/30/2020 10:00:00 PM,March,30,2020,Monday,22,CRIMINAL DAMAGE,TO PROPERTY,Property
03/30/2020 10:00:00 PM,March,30,2020,Monday,22,CRIMINAL DAMAGE,TO PROPERTY,Property
03/30/2020 10:00:00 PM,March,30,2020,Monday,22,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/30/2020 9:59:00 PM,March,30,2020,Monday,21,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,Violent
03/30/2020 9:58:00 PM,March,30,2020,Monday,21,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,Violent
03/30/2020 9:56:00 PM,March,30,2020,Monday,21,THEFT,OVER $500,Property
03/30/2020 9:53:00 PM,March,30,2020,Monday,21,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/30/2020 9:50:00 PM,March,30,2020,Monday,21,OTHER OFFENSE,HARASSMENT BY TELEPHONE,Other
03/30/2020 9:45:00 PM,March,30,2020,Monday,21,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/30/2020 9:36:00 PM,March,30,2020,Monday,21,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,Violent
03/30/2020 9:35:00 PM,March,30,2020,Monday,21,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,Public Order
03/30/2020 9:35:00 PM,March,30,2020,Monday,21,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/30/2020 9:30:00 PM,March,30,2020,Monday,21,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/30/2020 9:30:00 PM,March,30,2020,Monday,21,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/30/2020 9:30:00 PM,March,30,2020,Monday,21,THEFT,PURSE-SNATCHING,Property
03/30/2020 9:26:00 PM,March,30,2020,Monday,21,THEFT,RETAIL THEFT,Property
03/30/2020 9:02:00 PM,March,30,2020,Monday,21,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/30/2020 9:00:00 PM,March,30,2020,Monday,21,CRIMINAL DAMAGE,TO PROPERTY,Property
03/30/2020 9:00:00 PM,March,30,2020,Monday,21,THEFT,OVER $500,Property
03/30/2020 9:00:00 PM,March,30,2020,Monday,21,BURGLARY,FORCIBLE ENTRY,Property
03/30/2020 9:00:00 PM,March,30,2020,Monday,21,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/30/2020 9:00:00 PM,March,30,2020,Monday,21,THEFT,OVER $500,Property
03/30/2020 9:00:00 PM,March,30,2020,Monday,21,THEFT,$500 AND UNDER,Property
03/30/2020 9:00:00 PM,March,30,2020,Monday,21,NARCOTICS,POSSESS - HEROIN (WHITE),Drug
03/30/2020 9:00:00 PM,March,30,2020,Monday,21,CRIMINAL DAMAGE,TO PROPERTY,Property
03/30/2020 8:59:00 PM,March,30,2020,Monday,20,CRIMINAL TRESPASS,TO RESIDENCE,Property
03/30/2020 8:55:00 PM,March,30,2020,Monday,20,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,Public Order
03/30/2020 8:54:00 PM,March,30,2020,Monday,20,BATTERY,SIMPLE,Violent
03/30/2020 8:46:00 PM,March,30,2020,Monday,20,ASSAULT,SIMPLE,Violent
03/30/2020 8:42:00 PM,March,30,2020,Monday,20,BATTERY,SIMPLE,Violent
03/30/2020 8:32:00 PM,March,30,2020,Monday,20,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/30/2020 8:30:00 PM,March,30,2020,Monday,20,CRIMINAL TRESPASS,TO LAND,Property
03/30/2020 8:26:00 PM,March,30,2020,Monday,20,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,Public Order
03/30/2020 8:24:00 PM,March,30,2020,Monday,20,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,Other
03/30/2020 8:20:00 PM,March,30,2020,Monday,20,ROBBERY,ATTEMPT ARMED - HANDGUN,Violent
03/30/2020 8:20:00 PM,March,30,2020,Monday,20,CRIMINAL DAMAGE,TO VEHICLE,Property
03/30/2020 8:15:00 PM,March,30,2020,Monday,20,THEFT,$500 AND UNDER,Property
03/30/2020 8:10:00 PM,March,30,2020,Monday,20,OTHER OFFENSE,TELEPHONE THREAT,Other
03/30/2020 8:08:00 PM,March,30,2020,Monday,20,ASSAULT,SIMPLE,Violent
03/30/2020 8:00:00 PM,March,30,2020,Monday,20,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/30/2020 8:00:00 PM,March,30,2020,Monday,20,THEFT,$500 AND UNDER,Property
03/30/2020 8:00:00 PM,March,30,2020,Monday,20,THEFT,RETAIL THEFT,Property
03/30/2020 8:00:00 PM,March,30,2020,Monday,20,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/30/2020 8:00:00 PM,March,30,2020,Monday,20,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/30/2020 8:00:00 PM,March,30,2020,Monday,20,THEFT,FROM BUILDING,Property
03/30/2020 8:00:00 PM,March,30,2020,Monday,20,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,Violent
03/30/2020 8:00:00 PM,March,30,2020,Monday,20,CRIMINAL DAMAGE,TO VEHICLE,Property
03/30/2020 8:00:00 PM,March,30,2020,Monday,20,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/30/2020 7:45:00 PM,March,30,2020,Monday,19,THEFT,OVER $500,Property
03/30/2020 7:45:00 PM,March,30,2020,Monday,19,ASSAULT,SIMPLE,Violent
03/30/2020 7:40:00 PM,March,30,2020,Monday,19,THEFT,OVER $500,Property
03/30/2020 7:32:00 PM,March,30,2020,Monday,19,CRIMINAL DAMAGE,TO VEHICLE,Property
03/30/2020 7:31:00 PM,March,30,2020,Monday,19,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,Public Order
03/30/2020 7:30:00 PM,March,30,2020,Monday,19,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",Property
03/30/2020 7:30:00 PM,March,30,2020,Monday,19,CRIMINAL DAMAGE,TO PROPERTY,Property
03/30/2020 7:28:00 PM,March,30,2020,Monday,19,DECEPTIVE PRACTICE,DECEPTIVE COLLECTION PRACTICES,Property
03/30/2020 7:07:00 PM,March,30,2020,Monday,19,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,Violent
03/30/2020 7:07:00 PM,March,30,2020,Monday,19,BURGLARY,FORCIBLE ENTRY,Property
03/30/2020 7:01:00 PM,March,30,2020,Monday,19,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/30/2020 7:00:00 PM,March,30,2020,Monday,19,THEFT,$500 AND UNDER,Property
03/30/2020 7:00:00 PM,March,30,2020,Monday,19,THEFT,$500 AND UNDER,Property
03/30/2020 7:00:00 PM,March,30,2020,Monday,19,CRIMINAL DAMAGE,TO VEHICLE,Property
03/30/2020 7:00:00 PM,March,30,2020,Monday,19,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,Violent
03/30/2020 7:00:00 PM,March,30,2020,Monday,19,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/30/2020 7:00:00 PM,March,30,2020,Monday,19,THEFT,OVER $500,Property
03/30/2020 6:50:00 PM,March,30,2020,Monday,18,THEFT,$500 AND UNDER,Property
03/30/2020 6:49:00 PM,March,30,2020,Monday,18,CRIMINAL DAMAGE,TO PROPERTY,Property
03/30/2020 6:49:00 PM,March,30,2020,Monday,18,NARCOTICS,FOUND SUSPECT NARCOTICS,Drug
03/30/2020 6:45:00 PM,March,30,2020,Monday,18,CRIMINAL DAMAGE,TO VEHICLE,Property
03/30/2020 6:41:00 PM,March,30,2020,Monday,18,CRIMINAL DAMAGE,TO PROPERTY,Property
03/30/2020 6:39:00 PM,March,30,2020,Monday,18,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/30/2020 6:34:00 PM,March,30,2020,Monday,18,THEFT,$500 AND UNDER,Property
